ID,Brand,Name,Purchase,Retail,current,Unit,Variant,Code,Barcode,category,Description ,image path
354,DABUR,DABUR GULABARI 120ML,34.67,44,45,120ML,GULABARI 120ML,7599,89005590,2,Product DABUR GULABARI 120ML variant GULABARI 120ML unit 120ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI 120ML.png
355,DABUR,DABUR GULABARI 250ML,57.78,74,75,250ML,GULABARI 250ML,7600,89005606,2,Product DABUR GULABARI 250ML variant GULABARI 250ML unit 250ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI 250ML.png
356,DABUR,DABUR GULABARI 59ML,21.57,27,28,59ML,GULABARI 59ML,7602,89005583,2,Product DABUR GULABARI 59ML variant GULABARI 59ML unit 59ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI 59ML.png
357,DABUR,DABUR GULABARI ROSE WATER 30ML,12.29,16,16,120ML,GULABARI 120ML,7607,,2,Product DABUR GULABARI ROSE WATER 30ML variant GULABARI 120ML unit 120ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI ROSE WATER 30ML.png
358,DABUR,DABUR GULABARI ROSE WATER 400ML,93.22,117,120,120ML,GULABARI 120ML,7608,89008959,2,Product DABUR GULABARI ROSE WATER 400ML variant GULABARI 120ML unit 120ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI ROSE WATER 400ML.png
359,DABUR,DABUR GULABARI120ML,40.86,54,54,120ML,GULABARI 120ML,7613,8.90121E+12,2,Product DABUR GULABARI120ML variant GULABARI 120ML unit 120ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR GULABARI120ML.png
360,DABUR,DABUR HONEY 100G,49.57,68,68,100G,HONEY,7621,8.90121E+12,2,Product DABUR HONEY 100G variant HONEY unit 100G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 100G.png
361,DABUR,DABUR HONEY 15G,7.62,10,10,15G,HONEY,7623,,2,Product DABUR HONEY 15G variant HONEY unit 15G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 15G.png
362,DABUR,DABUR HONEY 1KG,381.9,440,450,1KG,HONEY 1KG,7624,8.90121E+12,2,Product DABUR HONEY 1KG variant HONEY 1KG unit 1KG from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 1KG.png
363,DABUR,DABUR HONEY 20G,20.41,24,24,20G,HONEY,7628,,2,Product DABUR HONEY 20G variant HONEY unit 20G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 20G.png
364,DABUR,DABUR HONEY 250G,95.24,110,110,250G,HONEY 250G,7631,8.90121E+12,2,Product DABUR HONEY 250G variant HONEY 250G unit 250G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 250G.png
365,DABUR,DABUR HONEY 500G,207.62,240,240,500G,HONEY 500G,7636,8.90121E+12,2,Product DABUR HONEY 500G variant HONEY 500G unit 500G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 500G.png
366,DABUR,DABUR HONEY 50G,34.29,37,38,50G,HONEY 50G,7642,8.90121E+12,2,Product DABUR HONEY 50G variant HONEY 50G unit 50G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY 50G.png
367,DABUR,DABUR HONEY SQUEEZY 225G,171.43,199,199,225G,HONEY SQUEEZY,7647,8.90121E+12,2,Product DABUR HONEY SQUEEZY 225G variant HONEY SQUEEZY unit 225G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR HONEY SQUEEZY 225G.png
368,DABUR,DABUR LAL DANT MANJAN 55G,25.89,32,32,100ML,LAL TAIL 100ML,7649,89009574,2,Product DABUR LAL DANT MANJAN 55G variant LAL TAIL 100ML unit 100ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR LAL DANT MANJAN 55G.png
369,DABUR,DABUR LAL DANTH MANJAN 100G,55.8,70,70,100ML,LAL TAIL 100ML,7651,8.90121E+12,2,Product DABUR LAL DANTH MANJAN 100G variant LAL TAIL 100ML unit 100ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR LAL DANTH MANJAN 100G.png
370,DABUR,DABUR LAL DANTH MANJAN 60G,24.35,30,30,100ML,LAL TAIL 100ML,7653,89005354,2,Product DABUR LAL DANTH MANJAN 60G variant LAL TAIL 100ML unit 100ML from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR LAL DANTH MANJAN 60G.png
371,DABUR,DABUR MESWAK 100G,59.02,78,78,100G,MESWAK 100G,7661,8.90121E+12,2,Product DABUR MESWAK 100G variant MESWAK 100G unit 100G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR MESWAK 100G.png
372,DABUR,DABUR MESWAK 200G,111.23,147,147,200G,MESWAK 200G,7667,8.90121E+12,2,Product DABUR MESWAK 200G variant MESWAK 200G unit 200G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR MESWAK 200G.png
373,DABUR,DABUR MESWAK 50G,15.41,20,20,50G,MESWAK 50G,7670,8.90121E+12,2,Product DABUR MESWAK 50G variant MESWAK 50G unit 50G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR MESWAK 50G.png
374,DABUR,DABUR ODOMOS NATURALS 100G,90.81,120,120,50G,ODOMOS 50G,7679,8.90121E+12,2,Product DABUR ODOMOS NATURALS 100G variant ODOMOS 50G unit 50G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR ODOMOS NATURALS 100G.png
375,DABUR,DABUR ODOMOS NATURALS 25G,19.26,25,25,25G,ODOMOS NATURALS 25G,7681,8.90121E+12,2,Product DABUR ODOMOS NATURALS 25G variant ODOMOS NATURALS 25G unit 25G from brand DABUR.,/home/ubuntu/upload/unzipped_products/Final_Products/DABUR ODOMOS NATURALS 25G.png
376,DETTOL,DETTOL ICY COOL SHOWER GEL 250ML,94.43,129,129,250ML,SHOWER GEL,8681,8.9014E+12,7,Product DETTOL ICY COOL SHOWER GEL 250ML variant SHOWER GEL unit 250ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL ICY COOL SHOWER GEL 250ML.png
377,DETTOL,DETTOL LIME FRESH SHOWER GEL 250ML,94.43,129,129,250ML,LIME LIFE,8687,8.9014E+12,7,Product DETTOL LIME FRESH SHOWER GEL 250ML variant LIME LIFE unit 250ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL LIME FRESH SHOWER GEL 250ML.png
378,DETTOL,DETTOL LIQUID 1L,314.06,396,401,1L,LIQUID 1L,8692,8.9014E+12,7,Product DETTOL LIQUID 125ML variant LIQUID 125ML unit 125ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL LIQUID 1L.png
379,DETTOL,DETTOL LIQUID 250ML,89.41,113,116,200ML,LIQUID 200ML,8694,8.9014E+12,7,Product DETTOL LIQUID 250ML variant LIQUID 200ML unit 200ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL LIQUID 250ML.png
380,DETTOL,DETTOL LIQUID 500ML,184.38,232,235,500ML,LIQUID 500ML,8699,8.9014E+12,7,Product DETTOL LIQUID 500ML variant LIQUID 500ML unit 500ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL LIQUID 500ML.png
381,DETTOL,DETTOL LIQUID 60ML,26.55,30.25,30,60ML,LIQUID 60ML,8704,3066507,7,Product DETTOL LIQUID 60ML variant LIQUID 60ML unit 60ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL LIQUID 60ML.png
382,DETTOL,DETTOL ORIGINAL SOAP 150G,54.97,72,72,107G,ORIGINAL  107G,8713,8.9014E+12,7,Product DETTOL ORIGINAL SOAP 150G variant ORIGINAL 107G unit 107G from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL ORIGINAL SOAP 150G.png
383,DETTOL,DETTOL SANITIZER 200ML,96.31,125,125,200ML,SANITIZER,8715,8.9014E+12,7,Product DETTOL SANITIZER 200ML variant SANITIZER unit 200ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL SANITIZER 200ML.png
384,DETTOL,DETTOL SANITIZER ORIGINAL 50ML,23.11,30,30,50ML,SANITIZER,8716,8.9014E+12,7,Product DETTOL SANITIZER ORIGINAL 50ML variant SANITIZER unit 50ML from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL SANITIZER ORIGINAL 50ML.png
385,DETTOL,DETTOL SHAVING CREAM 60G,71.65,93,93,60G,SHAVING CREAM 60G,8721,8.9014E+12,7,Product DETTOL SHAVING CREAM 60G variant SHAVING CREAM 60G unit 60G from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL SHAVING CREAM 60G.png
386,DETTOL,DETTOL SKIN & SURFACE WIPES 80N,174.93,235,239,,WIPES,8722,8.9014E+12,7,Product DETTOL SKIN & SURFACE WIPES 80N variant WIPES from brand DETTOL.,/home/ubuntu/upload/unzipped_products/Final_Products/DETTOL SKIN & SURFACE WIPES 80N.png
387,DOVE,DOVE CREAM SOAP 100G,40.02,50,51,100G,CREAM SOAP 100G,9215,8.90103E+12,8,Product DOVE CREAM SOAP 100G variant CREAM SOAP 100G unit 100G from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE CREAM SOAP 100G.png
388,DOVE,DOVE DAILY SHINE CONDITIONER 80ML,76.27,90,90,80ML,DAILY SHINE SHAMPOO,9242,8.90103E+12,8,Product DOVE DAILY SHINE CONDITIONER 80ML variant DAILY SHINE SHAMPOO unit 80ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE DAILY SHINE CONDITIONER 80ML.png
389,DOVE,DOVE DANDRUF CARE 180ML,157.94,205,205,180ML,DANDRUF CARE 180ML,9254,8.90103E+12,8,Product DOVE DANDRUF CARE 180ML. variant DANDRUF CARE 180ML unit 180ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE DANDRUF CARE 180ML.png
390,DOVE,DOVE HAIR FALL RESCUE 180ML,142.53,185,185,180ML,HAIR FALL RESCUE,9293,8.90103E+12,8,Product DOVE HAIR FALL RESCUE 180ML variant HAIR FALL RESCUE unit 180ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE 180ML.png
391,DOVE,DOVE HAIR FALL RESCUE 650ML,570.11,720,740,650ML,HAIR FALL RESCUE,9295,8.90103E+12,8,Product DOVE HAIR FALL RESCUE 650ML variant HAIR FALL RESCUE unit 650ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE 650ML.png
392,DOVE,DOVE HAIR FALL RESCUE 80ML,55.47,72,72,80ML,HAIR FALL RESCUE,9296,8.90103E+12,8,Product DOVE HAIR FALL RESCUE 80ML variant HAIR FALL RESCUE unit 80ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE 80ML.png
393,DOVE,DOVE HAIR FALL RESCUE CONDITIONER 175ML,188.75,245,245,175ML,HAIR FALL RESCUE,9301,8.90103E+12,8,Product DOVE HAIR FALL RESCUE CONDITIONER 175ML variant HAIR FALL RESCUE unit 175ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE CONDITIONER 175ML.png
394,DOVE,DOVE HAIR FALL RESCUE SHAMPOO 180ML,157.94,205,205,180ML,HAIR FALL RESCUE,9307,8.90103E+12,8,Product DOVE HAIR FALL RESCUE SHAMPOO 180ML variant HAIR FALL RESCUE unit 180ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE SHAMPOO 180ML.png
395,DOVE,DOVE HAIR FALL RESCUE SHAMPOO 340ML,281.2,360,365,340ML,HAIR FALL RESCUE,9311,8.90103E+12,8,Product DOVE HAIR FALL RESCUE SHAMPOO 340ML variant HAIR FALL RESCUE unit 340ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE SHAMPOO 340ML.png
396,DOVE,DOVE HAIR FALL RESCUE SHAMPOO 80ML,65.49,85,85,80ML,HAIR FALL RESCUE,9315,8.90103E+12,8,Product DOVE HAIR FALL RESCUE SHAMPOO 80ML variant HAIR FALL RESCUE unit 80ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HAIR FALL RESCUE SHAMPOO 80ML.png
397,DOVE,DOVE HFR CONDITIONER 80ML,76.27,99,99,80ML,HAIR FALL RESCUE,9323,8.90103E+12,8,Product DOVE HFR CONDITIONER 80ML variant HAIR FALL RESCUE unit 80ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE HFR CONDITIONER 80ML.png
398,DOVE,DOVE NOURISHED RADIANCE BL100ML,85.49,115,115,,NOURISHING LOTION BODY MIL,9355,8.90103E+12,8,Product DOVE NOURISHED RADIANCE BL100ML variant NOURISHING LOTION BODY MIL from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE NOURISHED RADIANCE BL100ML.png
399,DOVE,DOVE OXYGEN MOSTR SMP180ML,121.72,155,158,,OXYGEN MOSTR SMP180ML,9356,8.90103E+12,8,Product DOVE OXYGEN MOSTR SMP180ML variant OXYGEN MOSTR SMP180ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE OXYGEN MOSTR SMP180ML.png
400,DOVE,DOVE REFRESHING BODY WASH 250ML,157.94,205,205,250ML,REFRESHING BABY 75,9364,8.90103E+12,8,Product DOVE REFRESHING BODY WASH 250ML variant REFRESHING BABY 75 unit 250ML from brand DOVE.,/home/ubuntu/upload/unzipped_products/Final_Products/DOVE REFRESHING BODY WASH 250ML.png
401,EASTERN,EASTERN CHICKEN MASALA 15G,5.71,10,10,15G,CHICKEN 65 MASALA,9618,8.90144E+12,4,Product EASTERN CHICKEN MASALA 15G variant CHICKEN 65 MASALA unit 15G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN CHICKEN MASALA 15G.png
402,EASTERN,EASTERN CHICKEN MASALA 50G,18.86,29,29,50G,CHICKEN MASALA,9622,8.90144E+12,4,Product EASTERN CHICKEN MASALA 50G variant CHICKEN MASALA unit 50G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN CHICKEN MASALA 50G.png
403,EASTERN,EASTERN CHICKEN SUKKA MASALA 25G,7.14,10,10,25G,CHICKEN SUKKA MASALA,9625,8.90144E+12,4,Product EASTERN CHICKEN SUKKA MASALA 25G variant CHICKEN SUKKA MASALA unit 25G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN CHICKEN SUKKA MASALA 25G.png
404,EASTERN,EASTERN COCONUT OIL,158.73,197,199,,COCONUT COOKIES,9639,8.90144E+12,8,Product EASTERN COCONUT OIL variant COCONUT COOKIES from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN COCONUT OIL.png
405,EASTERN,EASTERN EGG MASALA 15G,5.71,10,10,15G,EGG MASALA,9652,8.90144E+12,4,Product EASTERN EGG MASALA 15G variant EGG MASALA unit 15G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN EGG MASALA 15G.png
406,EASTERN,EASTERN KHASRIMIL CHILLI 100G,42.86,80,85,100G,KHASRIMIL CHILLI,9666,8.90144E+12,4,Product EASTERN KHASRIMIL CHILLI 100G variant KHASRIMIL CHILLI unit 100G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN KHASRIMIL CHILLI 100G.png
407,EASTERN,EASTERN KHASRIMIL CHILLI 250G,86.89,134,136,250G,KHASRIMIL CHILLI,9669,8.90144E+12,4,Product EASTERN KHASRIMIL CHILLI 250G variant KHASRIMIL CHILLI unit 250G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN KHASRIMIL CHILLI 250G.png
408,EASTERN,EASTERN MANGO PICKLE 50G,6.25,10,10,50G,MANGO PICKLE,9672,8.90144E+12,4,Product EASTERN MEAT MASALA 10 variant MEAT MASALA from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN MANGO PICKLE 50G.png
409,EASTERN,EASTERN PEPPER POWDER 100G,109.52,155,165,100G,PEPPER POWDER,9687,8.90144E+12,4,Product EASTERN PEPPER POWDER 100G variant PEPPER POWDER unit 100G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN PEPPER POWDER 100G.png
410,EASTERN,EASTERN PEPPER POWDER 50G,66.67,85,85,50G,PEPPER POWDER,9689,8.90144E+12,4,Product EASTERN PEPPER POWDER 50G variant PEPPER POWDER unit 50G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN PEPPER POWDER 50G.png
411,EASTERN,EASTERN RAVA DOSA MIX 500G,76.27,90,95,500G,RAVA DOSA MIX,9697,8.90144E+12,4,Product EASTERN RAVA DOSA MIX 500G variant RAVA DOSA MIX unit 500G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN RAVA DOSA MIX 500G.png
412,EASTERN,EASTERN SAMBAR POWDER BX100G,26.19,50,52,,SAMBAR POWDER,9701,8.90144E+12,4,Product EASTERN SAMBAR POWDER BX100G variant SAMBAR POWDER from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN SAMBAR POWDER BX100G.png
413,EASTERN,EASTERN SPICY SAMBAR POWDER 100G,26.66,45,47,100G,SPICY SAMBAR POWDER,9702,8.90144E+12,4,Product EASTERN SPICY SAMBAR POWDER 100G variant SPICY SAMBAR POWDER unit 100G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN SPICY SAMBAR POWDER 100G.png
414,EASTERN,EASTERN SUPER GARAM MASALA 100G,32.38,60,60,100G,SUPER GARAM MASALA,9703,8.90144E+12,4,Product EASTERN SUPER GARAM MASALA 100G variant SUPER GARAM MASALA unit 100G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN SUPER GARAM MASALA 100G.png
415,EASTERN,EASTERN SUPER GARAM MASALA 200G,64.76,100,105,200G,SUPER GARAM MASALA,9704,8.90144E+12,4,"Product EASTERN SUPER GARAM MASALA 200G variant SUPER GARAM MASALA unit 200G from brand EASTERN.",/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN SUPER GARAM MASALA 200G.png
416,EASTERN,EASTERN TURMERIC POWDER 250G,38.1,77,81,250G,TURMERIC POWDER,9710,8.90144E+12,4,Product EASTERN TURMERIC POWDER 250G variant TURMERIC POWDER unit 250G from brand EASTERN.,/home/ubuntu/upload/unzipped_products/Final_Products/EASTERN TURMERIC POWDER 250G.png
417,EGGOZ,EGGOZ 10 WHITE EGGS,90,120,120,,WHITE,9745,8.90612E+12,3,Product EGGOZ 10 WHITE EGGS variant WHITE from brand EGGOZ.,/home/ubuntu/upload/unzipped_products/Final_Products/EGGOZ 10 WHITE EGGS.png
418,EGGOZ,EGGOZ BROWN EGGS 10P,135,180,180,,BROWN EGG,9746,8.90612E+12,3,Product EGGOZ BROWN EGGS 10P variant BROWN EGG from brand EGGOZ.,/home/ubuntu/upload/unzipped_products/Final_Products/EGGOZ BROWN EGGS 10P.png
419,EGGOZ,EGGOZ BROWN EGGS 6P,82.5,110,110,,BROWN EGG,9747,8.90612E+12,3,Product EGGOZ BROWN EGGS 6P variant BROWN EGG from brand EGGOZ.,/home/ubuntu/upload/unzipped_products/Final_Products/EGGOZ BROWN EGGS 6P.png
420,EMAMI,EMAMI FAIR & HANDSOME,68.64,88,90,,FAIR & HANDSOME,9977,8.90125E+12,5,Product EMAMI FAIR & HANDSOME variant FAIR & HANDSOME from brand EMAMI.,/home/ubuntu/upload/unzipped_products/Final_Products/EMAMI FAIR & HANDSOME.png
421,EMAMI,EMAMI FAIR & HANDSOME 50G,83.05,110,110,50G,FAIR & HANDSOME,9978,8.90125E+12,8,Product EMAMI FAIR & HANDSOME50G variant FAIR & HANDSOME from brand EMAMI.,/home/ubuntu/upload/unzipped_products/Final_Products/EMAMI FAIR & HANDSOME 50G.png
422,EMAMI,EMAMI FAIR & HANDSOME CREAM 30G,77.12,95,95,30G,FAIR & HANDSOME,9980,8.90125E+12,8,Product EMAMI FAIR & HANDSOME CREAM 30G variant FAIR & HANDSOME unit 30G from brand EMAMI.,/home/ubuntu/upload/unzipped_products/Final_Products/EMAMI FAIR & HANDSOME CREAM 30G.png
